dt,datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1739818800,2025-02-17 19:00:00,5,1495.36,1.68,76.09,5.54,39.1,186.4,202.51,8.23
1739822400,2025-02-17 20:00:00,5,1535.42,4.14,78.14,1.7,42.92,209.79,225.37,8.23
1739826000,2025-02-17 21:00:00,5,1522.06,5.48,76.77,1.1,43.87,220.42,234.41,7.98
1739829600,2025-02-17 22:00:00,5,1415.25,4.64,69.92,1.65,43.39,205.53,216.75,7.41
1739833200,2025-02-17 23:00:00,5,1401.9,9.39,61.01,0.4,43.39,179.92,189.3,8.36
1739836800,2025-02-18 00:00:00,5,1708.98,23.92,54.84,0.01,48.16,165.44,175.09,10.64
1739840400,2025-02-18 01:00:00,5,2216.34,41.57,53.47,0,51.5,155.05,166.18,12.03
1739844000,2025-02-18 02:00:00,5,2349.85,47.83,53.47,0,52.45,135.71,147.98,11.65
1739847600,2025-02-18 03:00:00,5,2082.82,41.13,49.35,0.01,50.07,111.24,122.55,10.26
1739851200,2025-02-18 04:00:00,5,1682.28,30.4,43.53,0.18,45.78,90.52,100.1,8.99
1739854800,2025-02-18 05:00:00,5,1602.17,28.16,43.53,0.26,47.21,84.89,94.48,9.75
1739858400,2025-02-18 06:00:00,5,1615.52,27.72,45.93,0.36,48.64,84.74,94.46,11.15
1739862000,2025-02-18 07:00:00,5,1735.69,31.74,49.35,0.76,53.41,91.71,102.74,13.3
1739865600,2025-02-18 08:00:00,5,1949.31,38.89,52.78,0.42,60.56,103.51,116.23,15.83
1739869200,2025-02-18 09:00:00,5,2162.93,45.15,56.89,0.22,65.8,113.51,127.93,18.49
1739872800,2025-02-18 10:00:00,5,3070.83,67.95,63.06,0.16,65.8,139.84,158.35,24.07
1739876400,2025-02-18 11:00:00,5,4699.71,110.86,71.29,0.01,69.62,187.66,213.53,30.4
1739880000,2025-02-18 12:00:00,5,6301.88,151.99,81.57,0,77.25,250.95,287.32,39.01
1739883600,2025-02-18 13:00:00,5,7156.37,166.3,89.11,0,80.11,305.67,352.28,44.58
1739887200,2025-02-18 14:00:00,5,7263.18,160.93,91.85,0,71.53,334.24,387.85,41.54
1739890800,2025-02-18 15:00:00,5,7263.18,153.78,91.85,0,62.94,354.6,413.73,36.98
1739894400,2025-02-18 16:00:00,5,7370,155.57,90.48,0,55.31,372.12,434.92,32.93
1739898000,2025-02-18 17:00:00,5,7263.18,157.36,87.74,0,47.68,368.79,429.74,29.89
1739901600,2025-02-18 18:00:00,5,6942.75,151.99,86.37,0,43.39,360.2,419.37,30.4
1739905200,2025-02-18 19:00:00,5,6568.91,146.63,85,0,42.44,358.21,416.52,30.91
1739908800,2025-02-18 20:00:00,5,6301.88,143.05,85,0,42.92,361.46,419,28.63
1739912400,2025-02-18 21:00:00,5,6034.85,139.47,85.68,0,43.87,364.54,421.47,25.84
1739916000,2025-02-18 22:00:00,5,5661.01,130.53,85,0,44.35,360.42,415.96,24.07
1739919600,2025-02-18 23:00:00,5,5447.39,128.75,84.31,0,46.73,360.6,415.5,24.07
1739923200,2025-02-19 00:00:00,5,6141.66,146.63,84.31,0,56.74,388.39,447.11,28.12
1739926800,2025-02-19 01:00:00,5,7370,182.39,84.31,0,67.71,420.53,481.45,28.88
1739930400,2025-02-19 02:00:00,5,7797.24,196.7,80.88,0,70.57,413.12,471.16,26.09
1739934000,2025-02-19 03:00:00,5,6782.53,168.09,76.77,0.01,71.53,357.56,408.09,22.55
1739937600,2025-02-19 04:00:00,5,3524.78,78.68,83.63,0.02,80.11,247.47,278.03,14.57
1739941200,2025-02-19 05:00:00,5,3044.13,64.37,87.05,0.03,80.11,229.92,255.67,15.45
1739944800,2025-02-19 06:00:00,5,2723.69,52.3,84.31,0.04,71.53,212.51,235.94,16.21
1739948400,2025-02-19 07:00:00,5,2456.67,42.47,78.83,0.16,63.9,193.16,215.86,15.96
1739952000,2025-02-19 08:00:00,5,2109.53,33.53,73.34,0.19,58.17,173.08,194.91,13.55
1739955600,2025-02-19 09:00:00,5,1762.39,22.13,67.86,0.29,49.59,145.7,165.44,11.4
1739959200,2025-02-19 10:00:00,5,1562.12,13.52,67.17,0.44,44.35,118.75,137.83,10.51
1739962800,2025-02-19 11:00:00,5,1535.42,9.83,68.55,0.78,42.92,102.34,123.88,10.51
1739966400,2025-02-19 12:00:00,5,1482.01,5.76,68.55,2.17,41.48,96.09,121.29,10.39
1739970000,2025-02-19 13:00:00,5,1401.9,1.84,65.8,7.69,38.62,95,122.4,10.39
1739973600,2025-02-19 14:00:00,5,1401.9,0.82,65.12,11.8,38.15,100.7,129.68,10.64
1739977200,2025-02-19 15:00:00,5,1468.66,0.86,67.86,11.18,38.62,111.74,142.87,11.15
1739980800,2025-02-19 16:00:00,5,1495.36,0.91,69.23,10.55,38.15,119.76,152.56,11.02
1739984400,2025-02-19 17:00:00,5,1415.25,0.47,66.49,13.95,35.29,121.28,154.34,10.01
1739988000,2025-02-19 18:00:00,5,1308.44,0.14,61.01,20.74,32.9,120.22,152.61,9.37
1739991600,2025-02-19 19:00:00,5,1241.68,0.06,58.26,24.68,31.95,118.19,149.91,9.12
1739995200,2025-02-19 20:00:00,5,1188.28,0.04,56.21,27.54,31.95,111.48,142.41,8.99
1739998800,2025-02-19 21:00:00,5,1121.52,0.03,53.47,30.04,31.95,100.43,129.62,8.87
1740002400,2025-02-19 22:00:00,5,1054.76,0.03,52.78,30.76,31.95,86.54,111.08,8.23
1740006000,2025-02-19 23:00:00,5,1068.12,0.09,56.89,25.39,33.38,75.88,95.67,8.11
1740009600,2025-02-20 00:00:00,5,1281.74,1.12,68.55,11.8,37.67,75.58,94.79,9.25
1740013200,2025-02-20 01:00:00,4,1588.82,7.49,74.03,2.46,41.96,74.72,94.3,10.13
1740016800,2025-02-20 02:00:00,4,1695.63,14.98,71.29,1.61,46.73,71.43,90.09,10.64
1740020400,2025-02-20 03:00:00,4,1628.88,19.45,69.92,2.7,52.45,69.37,86.18,11.65
1740024000,2025-02-20 04:00:00,4,1468.66,17.43,69.23,4.83,53.41,62.09,76.31,11.53
1740027600,2025-02-20 05:00:00,4,1335.14,12.63,70.6,6.08,51.98,54.37,67.27,11.65
1740031200,2025-02-20 06:00:00,3,1268.39,9.5,69.23,8.05,49.59,49.79,62.58,12.29
1740034800,2025-02-20 07:00:00,3,1268.39,12.74,61.69,20.56,48.64,49.16,62.77,13.17
1740038400,2025-02-20 08:00:00,4,1268.39,9.83,62.38,24.68,47.68,50.41,64.55,13.81
1740042000,2025-02-20 09:00:00,3,1228.33,6.87,60.32,28.97,42.92,49.41,62.79,13.93
1740045600,2025-02-20 10:00:00,3,1214.98,3.63,61.01,28.25,38.62,47.03,59.7,13.55
1740049200,2025-02-20 11:00:00,3,1201.63,0.61,63.06,24.68,37.67,46.11,60.79,13.43
1740052800,2025-02-20 12:00:00,3,1121.52,0.04,58.26,31.47,35.76,46.75,65.42,12.54
1740056400,2025-02-20 13:00:00,3,1094.82,0.02,55.52,35.05,35.29,49.73,72.76,11.78
1740060000,2025-02-20 14:00:00,4,1148.22,0.04,56.89,30.04,35.29,54.57,79.84,11.15
1740063600,2025-02-20 15:00:00,4,1228.33,0.13,58.95,23.25,35.29,59.93,85.92,10.51
1740067200,2025-02-20 16:00:00,4,1295.09,0.48,62.38,15.02,34.81,64.36,90.76,10.01
1740070800,2025-02-20 17:00:00,4,1295.09,0.95,63.06,9.57,32.42,64.94,90.88,9.12
1740074400,2025-02-20 18:00:00,4,1255.04,1.33,63.06,6.88,30.99,67.66,92.41,8.99
1740078000,2025-02-20 19:00:00,4,1295.09,2.79,64.43,3.13,30.99,74.53,98.75,9.25
1740081600,2025-02-20 20:00:00,5,1401.9,6.71,63.75,0.56,30.04,83.93,107.96,9.88
1740085200,2025-02-20 21:00:00,5,1508.71,11.29,61.69,0.1,29.8,92.39,115.79,10.64
1740088800,2025-02-20 22:00:00,5,1588.82,15.42,61.69,0.03,31.47,99.41,121.76,10.89
1740092400,2025-02-20 23:00:00,5,1668.93,18.55,63.06,0.02,35.29,103.19,124.62,10.39
1740096000,2025-02-21 00:00:00,5,1869.2,25.26,65.8,0.02,43.87,108.84,131.14,10.77
1740099600,2025-02-21 01:00:00,5,1949.31,28.39,69.23,0.32,52.45,101.56,123.69,10.51
1740103200,2025-02-21 02:00:00,5,1869.2,28.16,69.92,1.08,56.27,94.06,115.99,11.53
1740106800,2025-02-21 03:00:00,5,1548.77,21.68,66.49,2.35,58.17,90.3,110.89,12.41
1740110400,2025-02-21 04:00:00,5,1068.12,4.36,61.69,8.23,47.21,79.95,95.5,8.87
1740114000,2025-02-21 05:00:00,4,961.3,1.4,55.52,18.6,41.48,73.47,85.91,8.23
1740117600,2025-02-21 06:00:00,4,921.25,0.88,51.41,27.89,38.15,68.24,79.34,8.36
1740121200,2025-02-21 07:00:00,4,921.25,1.44,50.04,33.62,36.72,60.52,70.01,8.61
1740124800,2025-02-21 08:00:00,4,907.9,1.98,47.98,39.7,36.24,52.54,61.52,9.37
1740128400,2025-02-21 09:00:00,3,894.55,1.84,45.93,47.21,33.38,45.57,54.06,9.75
1740132000,2025-02-21 10:00:00,3,961.3,1.1,48.67,47.92,33.38,43.72,52.73,10.39
1740135600,2025-02-21 11:00:00,4,1094.82,0.15,57.58,37.55,36.24,50.37,60.86,11.15
1740139200,2025-02-21 12:00:00,4,1188.28,0.04,61.69,31.11,38.62,61.46,73.93,11.65
1740142800,2025-02-21 13:00:00,4,1201.63,0.06,61.69,28.61,39.58,72.12,86.37,11.27
1740146400,2025-02-21 14:00:00,5,1201.63,0.12,63.06,24.32,41.01,81.59,97.39,11.02
1740150000,2025-02-21 15:00:00,5,1241.68,0.3,66.49,17.88,42.92,93.02,110.26,10.64
1740153600,2025-02-21 16:00:00,5,1255.04,0.57,68.55,13.23,42.44,102.19,119.04,9.5
1740157200,2025-02-21 17:00:00,5,1201.63,0.54,67.86,12.87,40.05,106.75,122.57,8.23
1740160800,2025-02-21 18:00:00,5,1108.17,0.14,61.01,19.13,35.29,113.14,128.36,7.6
1740164400,2025-02-21 19:00:00,5,1041.41,0.02,52.78,28.97,31.47,116.3,131.29,7.28
1740168000,2025-02-21 20:00:00,5,961.3,0,44.55,38.62,29.56,112.29,126.12,7.16
1740171600,2025-02-21 21:00:00,5,881.2,0,38.73,45.06,27.66,97.44,109.08,7.16
1740175200,2025-02-21 22:00:00,5,794.41,0,34.96,47.92,26.23,76.29,85.2,6.65
1740178800,2025-02-21 23:00:00,4,761.03,0,35.64,46.49,26.23,62.03,69.49,6.21
1740182400,2025-02-22 00:00:00,4,867.84,0.01,41.81,39.7,29.09,59.78,68.15,6.52
1740186000,2025-02-22 01:00:00,4,1028.06,0.19,47.98,32.19,31.95,58.79,69.98,7.35
1740189600,2025-02-22 02:00:00,4,1054.76,0.54,50.04,29.68,35.29,55.57,69.37,8.49
1740193200,2025-02-22 03:00:00,4,1001.36,0.71,49.35,32.54,38.15,53.3,67.7,9.5
1740196800,2025-02-22 04:00:00,4,961.3,0.78,50.72,34.33,39.58,50.76,63.72,10.26
1740200400,2025-02-22 05:00:00,3,934.6,0.78,50.72,37.19,39.58,46.77,58.41,10.77
1740204000,2025-02-22 06:00:00,3,907.9,0.63,47.98,43.27,37.67,41.7,52.93,11.15
1740207600,2025-02-22 07:00:00,3,934.6,0.79,50.04,43.99,37.19,40.4,52.11,11.78
1740211200,2025-02-22 08:00:00,3,988.01,0.82,50.72,43.27,35.76,41,53.46,12.29
1740214800,2025-02-22 09:00:00,3,1001.36,0.61,47.98,45.42,31.95,43.31,56.41,12.03
1740218400,2025-02-22 10:00:00,4,1068.12,0.15,48.67,43.63,30.52,50.06,64.87,11.65
1740222000,2025-02-22 11:00:00,4,1121.52,0.02,50.04,39.7,30.99,62.47,79.79,11.27
1740225600,2025-02-22 12:00:00,5,1108.17,0,47.98,41.48,30.99,78.27,98.12,10.64
1740229200,2025-02-22 13:00:00,5,1054.76,0,43.87,47.21,29.56,89.67,110.8,9.75
1740232800,2025-02-22 14:00:00,5,1054.76,0,43.53,47.21,29.56,92.85,114.03,9.63
1740236400,2025-02-22 15:00:00,5,1068.12,0.01,46.61,40.05,31.47,92.36,113.56,9.88
1740240000,2025-02-22 16:00:00,5,1108.17,0.03,52.09,31.11,32.9,92.34,111.84,9.5
1740243600,2025-02-22 17:00:00,5,1108.17,0.11,58.26,22.35,34.33,90.51,108,8.87
1740247200,2025-02-22 18:00:00,5,1081.47,0.24,61.69,15.91,35.76,90.18,106.62,9.25
1740250800,2025-02-22 19:00:00,5,1028.06,0.52,58.26,10.91,34.33,85.75,99.69,8.99
1740254400,2025-02-22 20:00:00,5,1001.36,2.26,48.67,3.71,27.89,80.77,89.72,7.73
1740258000,2025-02-22 21:00:00,5,1081.47,8.61,45.93,0.14,22.65,87.49,92.68,6.52
1740261600,2025-02-22 22:00:00,5,1161.58,14.08,48.67,0,20.27,93.32,96.82,5.7
1740265200,2025-02-22 23:00:00,5,1161.58,16.09,45.93,0,20.03,85.37,88.39,5.51
1740268800,2025-02-23 00:00:00,5,1228.33,17.43,41.13,0.01,20.98,76.84,80.4,5.83
1740272400,2025-02-23 01:00:00,4,1335.14,19,37.36,0.06,21.46,65.93,70.32,6.27
1740276000,2025-02-23 02:00:00,4,1321.79,18.1,34.62,0.21,22.17,54.95,59.74,7.22
1740279600,2025-02-23 03:00:00,3,1241.68,14.98,33.24,0.66,21.93,46.87,51.48,8.11
1740283200,2025-02-23 04:00:00,3,1161.58,12.29,32.9,1.56,21.46,41.71,46.15,8.99
1740286800,2025-02-23 05:00:00,3,1121.52,11.51,33.93,2.41,21.93,38.73,42.99,9.63
1740290400,2025-02-23 06:00:00,3,1108.17,11.18,34.27,3.8,21.46,36.46,40.48,10.01
1740294000,2025-02-23 07:00:00,3,1148.22,12.85,35.99,5.23,23.6,37.12,41.31,10.77
1740297600,2025-02-23 08:00:00,3,1241.68,14.31,40.44,3.22,27.18,40.28,45.11,12.29
1740301200,2025-02-23 09:00:00,3,1321.79,15.87,45.24,1.81,29.09,43.39,48.69,13.55
1740304800,2025-02-23 10:00:00,3,1428.6,17.21,47.3,0.66,29.33,45.59,51.18,14.44
1740308400,2025-02-23 11:00:00,3,1508.71,18.1,47.98,0.1,29.33,46.93,52.93,15.2
1740312000,2025-02-23 12:00:00,3,1522.06,16.76,47.98,0.05,29.33,49.04,55.91,16.47
1740315600,2025-02-23 13:00:00,4,1455.31,12.52,47.3,0.17,27.42,50.11,57.1,16.47
1740319200,2025-02-23 14:00:00,3,1348.5,8.38,47.3,0.52,25.51,49.49,56.65,16.47
1740322800,2025-02-23 15:00:00,3,1295.09,5.53,46.61,1.27,24.56,49.11,56.68,16.72
1740326400,2025-02-23 16:00:00,3,1228.33,3.69,45.93,2.41,23.84,47.31,54.36,15.33
1740330000,2025-02-23 17:00:00,3,1134.87,1.9,43.53,5.01,21.22,43.26,48.61,12.41
1740333600,2025-02-23 18:00:00,3,1054.76,1.31,42.16,7.33,21.46,42.07,46.56,10.51
1740337200,2025-02-23 19:00:00,3,1001.36,0.84,40.1,9.92,21.7,43.14,47.45,9.25
1740340800,2025-02-23 20:00:00,3,961.3,0.5,38.39,13.59,22.41,47.64,52.06,8.99
1740344400,2025-02-23 21:00:00,4,934.6,0.32,38.04,16.99,23.84,54.27,58.64,8.87
1740348000,2025-02-23 22:00:00,4,907.9,0.29,37.36,18.24,24.08,56.74,60.7,8.49
1740351600,2025-02-23 23:00:00,4,921.25,0.55,39.07,14.66,25.75,56.76,60.78,8.87
1740355200,2025-02-24 00:00:00,4,1081.47,2.51,44.55,6.44,30.04,65.27,70.74,10.39
1740358800,2025-02-24 01:00:00,5,1335.14,8.83,47.3,1.43,34.33,75.28,82.32,11.65
1740362400,2025-02-24 02:00:00,5,1428.6,14.53,45.24,1.25,35.76,79.21,86.78,11.4
1740366000,2025-02-24 03:00:00,5,1388.55,16.09,43.53,3.26,35.76,77.66,84.94,10.51
1740369600,2025-02-24 04:00:00,4,1335.14,16.32,43.18,6.17,37.67,74.69,82.26,10.51
1740373200,2025-02-24 05:00:00,4,1295.09,15.42,43.53,9.48,39.58,71.38,79.3,11.27
1740376800,2025-02-24 06:00:00,4,1268.39,14.08,43.18,14.31,39.1,68.33,76.48,12.16
1740380400,2025-02-24 07:00:00,4,1361.85,16.09,46.61,15.56,42.92,71.6,80.8,14.19
1740384000,2025-02-24 08:00:00,5,1602.17,21.46,53.47,11.44,50.07,80.58,91.53,17.48
1740387600,2025-02-24 09:00:00,5,1842.5,26.38,58.95,6.53,55.31,87.77,100.23,20.52
1740391200,2025-02-24 10:00:00,5,2056.12,32.63,61.01,3.4,57.7,92.59,106.1,22.29
1740394800,2025-02-24 11:00:00,5,2243.04,38.44,62.38,0.51,58.65,96.66,111.8,22.8
1740398400,2025-02-24 12:00:00,5,2216.34,37.55,62.38,0,56.27,100.03,117.26,22.29
1740402000,2025-02-24 13:00:00,5,2296.45,37.55,61.69,0,53.88,110.04,130.77,23.05
1740405600,2025-02-24 14:00:00,5,2510.07,41.57,61.69,0,50.54,127.18,153.03,24.57
1740409200,2025-02-24 15:00:00,5,2670.29,42.92,62.38,0,46.73,140.97,172.64,24.57
1740412800,2025-02-24 16:00:00,5,2857.21,47.39,63.75,0,43.39,152.76,189.55,23.05
1740416400,2025-02-24 17:00:00,5,2964.02,52.3,65.8,0,39.1,158.67,197.8,20.01
1740420000,2025-02-24 18:00:00,5,2964.02,54.54,65.8,0,36.24,162.43,202.48,18.49
1740423600,2025-02-24 19:00:00,5,2830.51,51.41,65.8,0,33.86,163.48,201.67,17.99
1740427200,2025-02-24 20:00:00,5,2696.99,48.28,65.8,0,33.86,164.35,199.75,18.24
1740430800,2025-02-24 21:00:00,5,2696.99,50.07,65.12,0,35.76,170,204.46,19.25
1740434400,2025-02-24 22:00:00,5,2750.4,54.09,63.06,0,37.67,175.46,209.46,19.51
1740438000,2025-02-24 23:00:00,5,2803.8,58.11,59.63,0,40.05,176.85,209.91,17.99
1740441600,2025-02-25 00:00:00,5,3124.24,67.95,58.26,0.02,47.21,187.6,220.2,18.49
1740445200,2025-02-25 01:00:00,5,3578.19,84.94,55.52,0.25,58.17,192.22,222.5,17.48
1740448800,2025-02-25 02:00:00,5,3898.62,94.77,53.47,0.84,64.85,188.37,214.68,16.21
1740452400,2025-02-25 03:00:00,5,3631.59,88.51,55.52,2.15,69.62,173.63,195.99,15.07
1740456000,2025-02-25 04:00:00,5,2750.4,63.48,61.69,2.91,71.53,139.67,155.5,11.91
1740459600,2025-02-25 05:00:00,5,2269.74,50.07,65.12,4.74,70.57,123.78,136.82,11.02
1740463200,2025-02-25 06:00:00,5,2109.53,41.57,67.86,6.53,66.76,118.88,130.76,11.15
1740466800,2025-02-25 07:00:00,5,2082.82,37.1,72.66,4.74,64.85,119.24,130.66,11.53
1740470400,2025-02-25 08:00:00,5,2189.64,38.89,76.09,3.13,65.8,123.68,134.86,12.29
1740474000,2025-02-25 09:00:00,5,2376.56,42.02,78.83,1.61,68.66,129.8,140.98,13.81
1740477600,2025-02-25 10:00:00,5,2590.18,45.15,80.88,1.13,68.66,134.34,145.52,14.95
1740481200,2025-02-25 11:00:00,5,2803.8,48.73,82.25,0.14,66.76,138.61,150.37,15.58
1740484800,2025-02-25 12:00:00,5,2937.32,52.3,81.57,0,65.8,147.47,160.75,16.72
1740488400,2025-02-25 13:00:00,5,2857.21,48.28,78.14,0,60.08,150.61,164.93,16.97
1740492000,2025-02-25 14:00:00,5,2643.59,42.47,71.29,0,53.41,149.3,164.08,16.21
1740495600,2025-02-25 15:00:00,5,2510.07,39.79,64.43,0,49.11,147.42,162.79,15.58
1740499200,2025-02-25 16:00:00,5,2376.56,39.79,59.63,0,45.78,142.7,157.6,14.31
1740502800,2025-02-25 17:00:00,5,2109.53,34.87,55.52,0,40.05,125.79,138.71,12.16
1740506400,2025-02-25 18:00:00,5,1762.39,25.7,51.41,0.01,33.86,106.47,117.07,10.89
1740510000,2025-02-25 19:00:00,5,1522.06,19,47.3,0.03,30.99,94.66,103.63,10.13
1740513600,2025-02-25 20:00:00,5,1388.55,16.54,44.55,0.04,30.04,89.18,96.98,9.63
1740517200,2025-02-25 21:00:00,5,1335.14,16.09,43.18,0.04,30.52,88.99,96.04,9.37
1740520800,2025-02-25 22:00:00,5,1321.79,16.54,43.18,0.04,31.47,93.07,99.7,9.25
1740524400,2025-02-25 23:00:00,5,1375.2,20.34,43.53,0.01,34.33,101.73,108.78,9.5
1740528000,2025-02-26 00:00:00,5,1655.58,30.4,44.55,0.01,40.05,117.91,127.11,10.89
1740531600,2025-02-26 01:00:00,5,2162.93,45.15,46.61,0.33,46.73,137.36,149.47,12.29
1740535200,2025-02-26 02:00:00,5,2510.07,55.88,48.67,1.2,51.5,151.64,166.78,13.17
1740538800,2025-02-26 03:00:00,5,2536.77,56.33,48.67,2.32,52.45,158.76,176.46,14.19
1740542400,2025-02-26 04:00:00,5,2323.15,49.62,50.72,4.34,53.41,153.78,170.78,13.68
1740546000,2025-02-26 05:00:00,5,2162.93,46.04,57.58,7.6,60.56,150.09,164.65,13.43
1740549600,2025-02-26 06:00:00,5,2002.72,39.79,63.75,12.7,66.76,146.04,158.15,12.92
1740553200,2025-02-26 07:00:00,5,1789.09,26.38,71.29,17.52,66.76,136.14,146.05,12.29
1740556800,2025-02-26 08:00:00,5,1789.09,21.46,83.63,15.38,74.39,134.97,144.77,13.55
1740560400,2025-02-26 09:00:00,5,1735.69,14.31,93.22,11.98,72.48,130.8,140.25,14.06
1740564000,2025-02-26 10:00:00,5,1708.98,9.16,91.85,8.23,61.04,120.64,129.75,14.31
1740567600,2025-02-26 11:00:00,5,1789.09,10.73,87.05,1.4,54.36,114.55,124.37,14.69
1740571200,2025-02-26 12:00:00,5,1842.5,13.52,78.83,0.22,49.11,115.18,126.63,14.19
1740574800,2025-02-26 13:00:00,5,1789.09,13.97,73.34,0.15,45.3,120.1,133.4,13.17
1740578400,2025-02-26 14:00:00,5,1815.8,17.66,73.34,0.01,45.78,134.97,151.29,12.67
1740582000,2025-02-26 15:00:00,5,1895.9,21.46,76.09,0,47.21,151.58,171.17,11.78
1740585600,2025-02-26 16:00:00,5,1976.01,23.47,74.71,0,42.92,157.45,178.68,10.64
1740589200,2025-02-26 17:00:00,5,2002.72,25.93,71.29,0,37.67,155.5,177,10.26
1740592800,2025-02-26 18:00:00,5,2002.72,27.27,68.55,0,37.67,155.36,177.16,12.67
1740596400,2025-02-26 19:00:00,5,2109.53,33.53,69.23,0,42.44,166.18,189.19,17.48
1740600000,2025-02-26 20:00:00,5,2296.45,43.81,71.97,0,47.68,185.06,210.2,21.79
1740603600,2025-02-26 21:00:00,5,2536.77,55.43,74.03,0,53.41,205.52,233.01,26.6
1740607200,2025-02-26 22:00:00,5,2830.51,69.74,76.09,0,60.08,228.57,258.63,30.65
1740610800,2025-02-26 23:00:00,5,3204.35,86.72,77.46,0,62.94,255.39,289.17,30.15
1740614400,2025-02-27 00:00:00,5,4112.24,113.55,78.83,0.01,66.76,299.19,340.84,31.16
1740618000,2025-02-27 01:00:00,5,5661.01,159.14,80.2,0.07,73.43,355.87,407.27,29.64
1740621600,2025-02-27 02:00:00,5,6729.13,194.91,82.25,0.21,77.25,391.74,449.64,24.57
1740625200,2025-02-27 03:00:00,5,6782.53,200.27,85.68,0.47,84.88,397.11,457.8,22.04
1740628800,2025-02-27 04:00:00,5,3391.27,109.08,97.33,1.72,115.39,275.68,308.49,10.01
1740632400,2025-02-27 05:00:00,5,2483.37,63.48,94.59,3.76,93.46,221.71,244,8.23
1740636000,2025-02-27 06:00:00,5,2243.04,47.83,94.59,7.6,88.69,201.48,220.27,8.74
1740639600,2025-02-27 07:00:00,5,1895.9,27.05,85.68,18.78,69.62,161.49,176.57,8.87
1740643200,2025-02-27 08:00:00,5,1682.28,16.54,74.03,39.34,57.7,143.89,158.2,10.13
1740646800,2025-02-27 09:00:00,5,1575.47,8.49,61.69,61.51,45.3,137.32,151.85,11.15
1740650400,2025-02-27 10:00:00,5,1562.12,6.37,61.69,54.36,47.21,127.38,140.94,11.78
1740654000,2025-02-27 11:00:00,5,1655.58,1.79,85.68,25.75,57.7,141.38,156.23,12.41
1740657600,2025-02-27 12:00:00,5,1575.47,0.01,75.4,44.35,47.21,150.17,165.41,12.03
1740661200,2025-02-27 13:00:00,5,1401.9,0,58.26,56.51,37.67,136.64,150.98,10.39
1740664800,2025-02-27 14:00:00,5,1375.2,0,57.58,44.7,35.29,142.03,156.8,8.36
1740668400,2025-02-27 15:00:00,5,1428.6,0.02,59.63,33.97,34.33,154.52,170.12,6.97
1740672000,2025-02-27 16:00:00,5,1482.01,0.07,61.01,26.46,33.38,165.41,181.91,6.33
1740675600,2025-02-27 17:00:00,5,1495.36,0.18,61.69,20.03,31.47,171.38,187.34,5.89
1740679200,2025-02-27 18:00:00,5,1508.71,0.39,62.38,14.31,30.99,176.67,191.72,6.14
1740682800,2025-02-27 19:00:00,5,1522.06,0.91,63.06,8.67,30.99,180.75,195.59,6.59
1740686400,2025-02-27 20:00:00,5,1562.12,2.07,63.06,4.16,30.52,182.72,197.74,7.35
1740690000,2025-02-27 21:00:00,5,1588.82,4.02,61.69,1.68,30.52,182.78,197.97,8.23
1740693600,2025-02-27 22:00:00,5,1628.88,7.82,60.32,0.42,32.9,183.93,199.4,9.12
1740697200,2025-02-27 23:00:00,5,1708.98,13.86,58.26,0.07,37.19,186.23,202.22,10.13
1740700800,2025-02-28 00:00:00,5,2029.42,26.15,56.89,0.01,44.35,196.07,214.33,12.67
1740704400,2025-02-28 01:00:00,5,2483.37,40.68,56.89,0.08,50.54,203.7,223.61,13.68
1740708000,2025-02-28 02:00:00,5,2376.56,38.44,56.21,0.44,48.64,188.17,206.23,11.78
1740711600,2025-02-28 03:00:00,5,1815.8,23.02,52.78,2.01,42.92,153.1,168.33,10.77
1740715200,2025-02-28 04:00:00,5,1121.52,5.7,39.07,27.54,27.66,83.07,92.39,7.79
1740718800,2025-02-28 05:00:00,3,907.9,2.15,32.22,43.63,23.84,47.53,53.74,7.22
1740722400,2025-02-28 06:00:00,3,921.25,1.93,34.27,45.78,25.03,41.7,46.98,7.6
1740726000,2025-02-28 07:00:00,3,894.55,2.85,34.62,53.64,26.46,38.36,43.52,8.11
1740729600,2025-02-28 08:00:00,3,807.76,2.07,32.56,63.66,28.13,34.85,40.26,8.49
1740733200,2025-02-28 09:00:00,3,720.98,1.44,30.16,68.66,28.85,29.94,35.77,8.61
1740736800,2025-02-28 10:00:00,3,727.65,1.38,34.27,58.65,30.52,25.8,32.25,9.12
1740740400,2025-02-28 11:00:00,2,814.44,0.49,42.84,40.05,31.95,24.82,32.39,10.13
1740744000,2025-02-28 12:00:00,3,847.82,0.04,45.24,30.4,31.95,26.34,35.66,9.88
1740747600,2025-02-28 13:00:00,3,854.49,0.06,45.24,27.54,31.47,29.91,42.71,8.87
1740751200,2025-02-28 14:00:00,3,854.49,0.08,45.93,25.39,30.28,33.52,49.98,7.66
1740754800,2025-02-28 15:00:00,3,854.49,0.09,45.24,24.68,29.56,35.7,54.59,6.59
1740758400,2025-02-28 16:00:00,3,881.2,0.19,47.3,20.38,29.33,38.19,58.95,6.59
1740762000,2025-02-28 17:00:00,3,921.25,0.39,50.04,14.66,28.85,39.6,60.92,6.65
1740765600,2025-02-28 18:00:00,3,894.55,0.3,47.98,13.95,25.75,40.19,61.18,6.9
1740769200,2025-02-28 19:00:00,3,894.55,0.36,45.93,12.7,24.08,41.11,61.57,7.28
1740772800,2025-02-28 20:00:00,3,894.55,0.47,44.55,11.09,23.13,41.2,61.22,7.6
